UniqueID	Location Id	Business Account Number	Ownership Name	DBA Name	Street Address	City	State	Source Zipcode	Business Start Date	Business End Date	Location Start Date	Location End Date	Administratively Closed	Mail Address	Mail City	Mail Zipcode	Mail State	NAICS Code	NAICS Code Description	NAICS Code Descriptions List	Parking Tax	Transient Occupancy Tax	LIC Code	LIC Code Description	LIC Code Descriptions List	Supervisor District	Neighborhoods - Analysis Boundaries	Business Corridor	Business Location	data_as_of	data_loaded_at
1200496-09-181-1092664	1200496-09-181	1092664	Cool Tea Bar Waverly LLC	Cool Tea Bar Waverly	103 Waverly Pl	San Francisco	CA	94108	09/13/2018		09/13/2018			103 Waverly Pl	San Francisco	94108	CA	7220-7229	Food Services	Food Services	false	false	H28	TAKE-OUT ESTABLISHMENT	TAKE-OUT ESTABLISHMENT	3	Chinatown	Chinatown	POINT (-122.4069975 37.794303)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1058060-03-161-1028491	1058060-03-161	1028491	Global Milk LLC	Bubble Cup	1900 1900 Clement St	San Francisco	CA	94121	02/25/2016	06/29/2022	02/25/2016	06/29/2022	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				1	Outer Richmond		POINT (-122.479677 37.782378)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1225880-06-191-1103476	1225880-06-191	1103476	Live Zola, LLC	Live Zola, LLC	1501 Vermont St A	San Francisco	CA	94107	05/01/2019	06/30/2020	05/01/2019	06/30/2020						7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.4024615 37.75032)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1233401-09-191-1103515	1233401-09-191	1103515	Vessel Ca Operations LLC	Vessel Ca Operations #2	1 Mobile Caterers	San Francisco	CA		06/26/2019	07/19/2022	08/21/2019	03/25/2020						7220-7229	Food Services	Food Services	false	false							POINT (-122.4361 38.573067)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1183731-04-181-1085754	1183731-04-181	1085754	Urban Ritual, Inc.	Urban Ritual	488 Fell St	San Francisco	CA	94102	03/30/2018		03/30/2018			151 Middlefield Dr	San Francisco	94132	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	5	Hayes Valley		POINT (-122.4258705 37.775772)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1149998-06-171-1071668	1149998-06-171	1071668	Tilak Gurung	Spicy Bites	3501 Mission St	San Francisco	CA	94110	06/09/2017	09/07/2017	06/09/2017	09/07/2017						7220-7229	Food Services	Food Services	false	false				9	Bernal Heights	Mission Street	POINT (-122.422626 37.740807)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1118909-09-161-1057224	1118909-09-161	1057224	Uma Casa LLC	Uma Casa	1550 Church St	San Francisco	CA	94131	09/12/2016		09/12/2016			314 Francisco St	San Francisco	94133	CA	7220-7229	Food Services	Food Services	false	false	D04 H26	Multiple	PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; RESTAURANT - OVER 2,000 SQFT	8	Noe Valley		POINT (-122.427216 37.745946)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1180630-02-181-1084310	1180630-02-181	1084310	Gerrick Mankit Wong	I Bake SF	1274 26th Ave	San Francisco	CA	94122	02/28/2018	04/29/2021	02/28/2018	04/29/2021						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.484348 37.763739)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1200400-09-181-1092623	1200400-09-181	1092623	Top Beef, LLC	Udon Time	55 Division St	San Francisco	CA	94103	09/12/2018		09/12/2018	05/16/2024		25 Division St Ste 202	San Francisco	94103	CA	7220-7229	Food Services	Food Services	false	false	D04 H25	Multiple	PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; RESTAURANT 1,000 - 2,000 SQFT	6	Mission Bay		POINT (-122.403249 37.769679)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1255486-07-201-1090037	1255486-07-201	1090037	Cielito Lindo Restaurant LLC	Cielito Lindo Restaurant	3440 Balboa St	San Francisco	CA	94121	07/11/2018	08/29/2022	07/11/2018	08/29/2022						7220-7229	Food Services	Food Services	false	false				1	Outer Richmond		POINT (-122.495913 37.776033)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1236177-10-191-1107608	1236177-10-191	1107608	A Table LLC	A Table	4843 Geary Blvd	San Francisco	CA	94118	10/01/2019	07/19/2021	10/01/2019	07/19/2021						7220-7229	Food Services	Food Services	false	false				1	Inner Richmond		POINT (-122.4715095 37.780488)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1270214-02-211-1104166	1270214-02-211	1104166	Gilt Edge Bar LLC	High Horse	582 Washington St	San Francisco	CA	94111	07/12/2019		10/13/2020			582 Washington St	San Francisco	94111	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	3	Chinatown		POINT (-122.4028575 37.795734)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1160914-09-171-1076020	1160914-09-171	1076020	Wonder Tea LLC	Wonder Tea LLC	2250 Irving St	San Francisco	CA	94122	09/01/2017	03/01/2021	09/01/2017	03/01/2021						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside	Outer Irving	POINT (-122.4822915 37.763559)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1183237-03-181-1024170	1183237-03-181	1024170	Fasty Fresh Inc	Firepie	3498 Cesar Chavez St	San Francisco	CA	94110	01/22/2016	04/30/2022	03/26/2018	04/03/2018						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.4198945 37.748304)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1216103-03-191-1081148	1216103-03-191	1081148	Aramark Refreshment Services, LLC	Aramark Rfs At Salesforce	50 Fremont St Fl 27/31	Fremont	CA	94105	12/27/2017	06/08/2021	03/14/2019	06/08/2021						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.3973765 37.790307)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1239308-11-191-1108918	1239308-11-191	1108918	Willys Food Inc	Willys Food Inc	4517 3rd St	San Francisco	CA	94124	10/01/2019		10/01/2019	10/01/2019		99 School St Apt 111	Daly City	94014	CA	7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point	Third Street	POINT (-122.389713 37.736559)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1216069-03-191-1081148	1216069-03-191	1081148	Aramark Refreshment Services, LLC	Aramark Rfs At SF	350 Mission St Fl 20/21	SF	CA	94105	12/27/2017	06/08/2021	03/14/2019	06/08/2021						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.396697 37.790892)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1268749-02-211-1095478	1268749-02-211	1095478	Turner 2 Corporation	Kiss Seafood	1708 Laguna St	San Francisco	CA	94115	03/23/2017	04/20/2023	02/01/2021	10/01/2021						7220-7229	Food Services	Food Services	false	false				5	Pacific Heights		POINT (-122.428233 37.786986)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1162430-09-171-1076739	1162430-09-171	1076739	Wineone LLC	Hotel San Francisco	222 29th St	San Francisco	CA	94131	09/28/2017	07/31/2023	09/28/2017	09/28/2017						7220-7229	Food Services	Food Services	false	false				8	Noe Valley		POINT (-122.425362 37.744029)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1207929-12-181-1096062	1207929-12-181	1096062	Ronald Rener	Dat' Ole Louisiana Boy	900 E 143rd St	San Leandro	CA	94578	12/19/2018	06/29/2022	12/19/2018	12/19/2018						7220-7229	Food Services	Food Services	false	false							POINT (-122.141292981 37.708252998)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1214663-03-191-1099027	1214663-03-191	1099027	Siena Fd Holdings, LLC	Amorino Gelato	338 Grant Ave	San Francisco	CA	94108	02/28/2019		02/28/2019			2992 Burdeck Dr	Oakland	94602	CA	7220-7229	Food Services	Food Services	false	false	H23	FOOD PREPARATION & SERVICE ESTABLISHMENT EXEMPT	FOOD PREPARATION & SERVICE ESTABLISHMENT EXEMPT	3	Financial District/South Beach		POINT (-122.4053145 37.790343)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1088097-08-161-1041886	1088097-08-161	1041886	115 New Montgomery LLC	The Bird	115 New Montgomery St	San Francisco	CA	94105	08/10/2016		08/10/2016			2020 Union St	San Francisco	94123	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	6	Financial District/South Beach		POINT (-122.399973 37.787256)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1223121-05-191-1073440	1223121-05-191	1073440	Jasmine Tea House Inc	Jasmine Tea House	3259 Mission St	San Francisco	CA	94110	07/01/2017		05/27/2019			3259 Mission St	San Francisco	94110	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	9	Bernal Heights	Mission Street	POINT (-122.420142 37.744569)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1235870-10-191-1107471	1235870-10-191	1107471	Andres Mena & Miriam Angelica Estrella Perez	Bay Harvest Catering	2948 Folsom St	San Francisco	CA	94110	10/09/2019		10/09/2019			1848 Palou Ave	San Francisco	94124	CA	7220-7229	Food Services	Food Services	false	false	H74	CATERER	CATERER	9	Mission		POINT (-122.414211 37.750176)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1293775-12-211-1130530	1293775-12-211	1130530	Triple Coffee Company	Triple Coffee	1728 Union St Ste 300	San Francisco	CA	94123	11/20/2019		11/20/2019			335a Infantry Ter	San Francisco	94129	CA	7220-7229	Food Services	Food Services	false	false				2	Marina	Union Street	POINT (-122.427909 37.798344)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1232029-08-191-1105886	1232029-08-191	1105886	Chouaib Messaoudi	Chouaib Messaoudi	588 Mission Bay Blvd N 525	San Francisco	CA	94158	02/01/2019	12/31/2020	02/01/2019	12/31/2020						7220-7229	Food Services	Food Services	false	false				6	Mission Bay		POINT (-122.390811 37.771128)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1312037-08-221-1134257	1312037-08-221	1134257	Sweetgreen, Inc.	Sweetgreen Soma Cloud Kitchen K17	475 Sixth St	San Francisco	CA	94103	10/11/2016		10/11/2016			3102 W 36th St	Los Angeles	90018	CA	7220-7229	Food Services	Food Services	false	false				6	South of Market		POINT (-122.4026145 37.776582)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1182806-03-181-1085293	1182806-03-181	1085293	Joe & The Juice New York LLC	Joe & The Juice - 1155 4th Street	1155 4th Street St	San Francisco	CA	94158	09/28/2017	05/28/2019	03/22/2018	03/22/2018						7220-7229	Food Services	Food Services	false	false				6	Mission Bay		POINT (-122.3909505 37.773261)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1057664-03-161-1028295	1057664-03-161	1028295	Wok Station Inc	Wok Station Inc	2154 Irving St	San Francisco	CA	94122	03/01/2016		03/01/2016			2154 Irving St	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	4	Sunset/Parkside	Outer Irving	POINT (-122.4811485 37.763541)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1200956-09-181-1092871	1200956-09-181	1092871	Ramen House Inc	Ramen House Inc	2623 San Bruno Ave	San Francisco	CA	94134	09/15/2018		09/15/2018			2623 San Bruno Ave	San Francisco	94134	CA	7220-7229	Food Services	Food Services	false	false	H26	RESTAURANT - OVER 2,000 SQFT	RESTAURANT - OVER 2,000 SQFT	9	Portola	San Bruno Ave	POINT (-122.4037305 37.728603)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1239970-12-191-1109219	1239970-12-191	1109219	Isao Akiyama	Autumn Dining	2266 40th Ave	San Francisco	CA	94116	12/01/2019	04/22/2021	12/01/2019	04/22/2021						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.4980505 37.744569)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1211218-01-191-1097520	1211218-01-191	1097520	Hemlock Tavern Sf, LLC	Hemlock Tavern	1131 Polk St	San Francisco	CA	94109	01/29/2019		01/29/2019			964 Natoma St	San Francisco	94103	CA	7220-7229	Food Services	Food Services	false	false	D04 H86	Multiple	PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; BARS/TAVERNS W/O FOOD PREP	3	Nob Hill	Lower Polk	POINT (-122.420313 37.787472)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1158932-08-171-1075137	1158932-08-171	1075137	Kamakshi's Kitchen LLC	Meal Boxes Etc.	724 S Amphlett Blvd	San Mateo	CA	94402	08/23/2017	02/01/2020	08/23/2017	02/01/2020						7220-7229	Food Services	Food Services	false	false							POINT (-122.311433186 37.568026168)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1209937-01-191-1096954	1209937-01-191	1096954	Van Ness Pizzeria Inc	Village Pizzeria	1243 Van Ness Ave	San Francisco	CA	94109	01/01/2019		01/01/2019			1243 Van Ness Ave	San Francisco	94109	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	2	Western Addition		POINT (-122.4221355 37.787328)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1220101-04-191-1100566	1220101-04-191	1100566	Wandeedee LLC	Regent Thai	1700 Church St	San Francisco	CA	94131	04/09/2019		04/29/2019			1638 22nd Ave	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	8	Noe Valley		POINT (-122.4269505 37.743561)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1179190-02-181-1083674	1179190-02-181	1083674	Simon Zerai/Asmerom Ghebremicael	Cable Car Coffee	902 Market St	San Francisco	CA	94102	02/01/2018		02/15/2018			3860 Martin Luther King Jr Way Unit 204	Oakland	94609	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	3	Tenderloin		POINT (-122.4081 37.78434)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1209389-01-191-1096707	1209389-01-191	1096707	Roxy's Cafe Inc	Roxys Cafe Organic Superfood	2847 Mission St	San Francisco	CA	94110	01/09/2019	05/10/2019	01/09/2019	05/10/2019						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.4180405 37.751517)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1202714-10-181-1093743	1202714-10-181	1093743	Hing Wah Feng Inc.	Hing Wah Feng	4401 Balboa St	San Francisco	CA	94121	10/10/2018		10/10/2018			4401 Balboa St	San Francisco	94121	CA	7220-7229	Food Services	Food Services	false	false	H26	RESTAURANT - OVER 2,000 SQFT	RESTAURANT - OVER 2,000 SQFT	1	Outer Richmond		POINT (-122.5061415 37.775133)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1195462-07-181-1090377	1195462-07-181	1090377	Ripen Company	Ripen	1005 Chester Street	Oakland	CA	94607	07/14/2018	07/14/2018	07/14/2018	07/14/2018						7220-7229	Food Services	Food Services	false	false							POINT (-122.29527 37.808468)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1164068-10-171-1077490	1164068-10-171	1077490	J & D's Bbq LLC	J & D's Bbq LLC	110 Hunters Point Shipyard	San Francisco	CA	94124	10/17/2017		10/17/2017	11/09/2017		99 Venus Ct	Pittsburg	94565	CA	7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.376932409 37.733783732)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1240112-12-191-1109286	1240112-12-191	1109286	Galaxy Restaurants Catering Group Lp	Galaxy Restaurants Catering Group Lp	775 Woodlands Pkwy Ste 100	Ridgeland	MS	39157	11/01/2019	11/01/2019	11/01/2019	05/15/2022						7220-7229	Food Services	Food Services	false	false							POINT (-90.112834037 32.402930987)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1230113-08-191-1036218	1230113-08-191	1036218	Cali Rice Valley	Rice Valley	1950 Innes 5	Sanfrancisco	CA	94124	06/01/2016		08/06/2019			667 Monterey Blvd	San Francisco	94127	CA	7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.395459579 37.74317783)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1084599-07-161-1040261	1084599-07-161	1040261	Altovino	Inovino	108 B Carl St	San Francisco	CA	94117	07/22/2016	04/23/2018	07/22/2016	04/23/2018						7220-7229	Food Services	Food Services	false	false				8	Haight Ashbury		POINT (-122.4502875 37.765908)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1177637-02-181-1083021	1177637-02-181	1083021	Angela Miranda	Casa De La Condesa	2763 Mission St	San Francisco	CA	94110	01/31/2018	03/26/2024	01/31/2018	03/23/2018						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.4181665 37.752957)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1158384-08-171-1074888	1158384-08-171	1074888	Sf Blueprint Enterprises Inc	Hardwood Bar & Smokery	680 8th St Ste 170	San Francisco	CA	94103	08/17/2017		08/17/2017			680 8th St Ste 170	San Francisco	94103	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	6	South of Market		POINT (-122.404734 37.770471)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1214752-03-191-1099072	1214752-03-191	1099072	Apinun Srisopa	Apinun Srisopa	294 12th St	San Francisco	CA	94103	01/01/2018		01/01/2018			294 12th St	San Francisco	94103	CA	7220-7229	Food Services	Food Services	false	false				6	Mission		POINT (-122.4153045 37.770849)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1287471-09-211-1078484	1287471-09-211	1078484	Rainbow Dessert Bar LLC	U Dessert Story	3188 Mission St	San Francisco	CA	94110	10/14/2017		09/01/2021			3489 16th St	San Francisco	94114	CA	7220-7229	Food Services	Food Services	false	false	H88	RETAIL BAKERIES WITH FOOD PREP	RETAIL BAKERIES WITH FOOD PREP	9	Bernal Heights	Mission Street	POINT (-122.419845 37.746171)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1200212-09-181-1092526	1200212-09-181	1092526	Momo Innovation LLC	Momo Noodle	1900 Addison St Ste 200	Berkeley	CA	94704	09/11/2018		09/11/2018	10/30/2019		Po Box 24117	San Francisco	94124	CA	7220-7229	Food Services	Food Services	false	false							POINT (-122.272564984 37.870476981)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1231676-08-191-1105719	1231676-08-191	1105719	George Hanhan	25th&Mission Cafe	2901 Mission St.	San Francisco	CA	94110	08/20/2019	08/20/2019	08/20/2019	08/20/2019						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.41809 37.750536)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1217519-04-191-1100227	1217519-04-191	1100227	Day Dream Cafe LLC	Day Dream Cafe	1788 32nd Ave	San Francisco	CA	94122	04/01/2019	04/01/2021	04/01/2019	04/01/2021						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside	Noriega	POINT (-122.490198 37.753902)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1192211-06-181-1089205	1192211-06-181	1089205	Capucio, LLC Dba Caffea	Caffea	601 601 Portsmouth Ln	Foster City	CA	94404	06/18/2018	06/18/2018	06/18/2018	09/30/2018						7220-7229	Food Services	Food Services	false	false							POINT (-122.266721037 37.543012997)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1206456-11-181-1094558	1206456-11-181	1094558	555 California Restaurant LLC	The Vault Restaurant	555 California St Ste E	San Francisco	CA	94104	02/15/2018		02/15/2018			210 E State Rt 4 Bldg	Paramus	07652	NJ	7220-7229	Food Services	Food Services	false	false	D04 H26 P54	Multiple	PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; RESTAURANT - OVER 2,000 SQFT; LIMITED LIVE PERFORMANCE	3	Financial District/South Beach	Chinatown	POINT (-122.4035325 37.792584)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1193522-06-181-1089596	1193522-06-181	1089596	Fangyuan Kitchen LLC	Fangyuan Kitchen	31 Cambon Dr	San Francisco	CA	94132	06/28/2018	04/01/2022	06/28/2018	04/01/2022						7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	7	Lakeshore		POINT (-122.4738135 37.717569)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1240142-12-191-1109302	1240142-12-191	1109302	Mani Jaishi	Maxa	239 N San Francisco N St	San Francisco	CA	94112	12/04/2019	06/30/2023	12/04/2019	06/30/2023	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				11	Outer Mission		POINT (-122.44011 37.71769)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1258430-08-201-1116599	1258430-08-201	1116599	Cross Crocodile LLC	Tonicgo	895 Post St	San Francisco	CA	94109	01/01/2020	12/01/2020	08/22/2020	12/01/2020						7220-7229	Food Services	Food Services	false	false				3	Tenderloin		POINT (-122.4163755 37.787067)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1167011-11-171-1072554	1167011-11-171	1072554	Rooster & Rice IIi, LLC	Rooster & Rice IIi	125 Kearney St	San Francisco	CA	94108	05/25/2017		06/29/2017			2261 Market St Pmb 5876	San Francisco	94114	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	3	Financial District/South Beach		POINT (-122.403750752 37.789132946)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1167788-11-171-1079305	1167788-11-171	1079305	Linda Ancajima	Postmates	425 Market St Ste 8	San Francisco	CA	94105	04/01/2016	04/01/2016	04/01/2016	11/20/2017						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.398137 37.791126)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
